connection	content_length	content_pathtc	content_pathts	content_type	dcity	dcountry	dlatitude	dlongitude	dprovince	dstip	dstport	flow_id	host	nodeid	protocol	request_date	request_method	request_urL	response_date	response_phrase	scity	scountry	slatitude	slongitude	sprovince	srcip	srcport	status_code	uri
	0				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191934	GET	http://172.16.10.213/Timesheets/Submit/EditTimesheet?date=2018-06-05&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.8160875227967693	1528191934		郑州	中国	34.75	113.62	河南	172.16.10.1	53312		/Timesheets/Submit/EditTimesheet?date=2018-06-05&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.8160875227967693
					郑州	中国	34.75	113.62	河南	172.16.10.213	443	1528191949_0x63b4fa70_1392054798_56486_140736767594668_443_6_1008850022_687003306	183.62.251.45:18080	0	http		GET	http://183.62.251.45:18080/Users/UserHome/Index			广州	中国	23.125178	113.280637	广东	14.18.249.82	56486		/Users/UserHome/Index
					郑州	中国	34.75	113.62	河南	172.16.10.213	443	1528191949_0x63b4fa70_1392054798_56486_140736767594668_443_6_1008850022_687003306	183.62.251.45:18080	0	http		GET	http://183.62.251.45:18080/Content/CSS/button.css?v20170411			广州	中国	23.125178	113.280637	广东	14.18.249.82	56486		/Content/CSS/button.css?v20170411
					郑州	中国	34.75	113.62	河南	172.16.10.213	443	1528192063_0x63bdb000_1029968044_63936_140736767594668_443_6_1905533839_168213524	172.16.10.213	0	http		GET	http://172.16.10.213/Users/UserWorkReport/Index			郑州	中国	34.75	113.62	河南	172.16.100.61	63936		/Users/UserWorkReport/Index
					郑州	中国	34.75	113.62	河南	172.16.10.213	443	1528192063_0x63bdb000_1029968044_63936_140736767594668_443_6_1905533839_168213524	172.16.10.213	0	http		GET	http://172.16.10.213/Content/CSS/button.css?v20170411			郑州	中国	34.75	113.62	河南	172.16.100.61	63936		/Content/CSS/button.css?v20170411
	34657			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/lib/webuploader/webuploader.min.js?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53312	200	/Scripts/lib/webuploader/webuploader.min.js?v1528191898716
	11528			text/css	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/jquery-easyui/themes/bootstrap/easyui.css?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53312	200	/Scripts/jquery-easyui/themes/bootstrap/easyui.css?v1528191898716
	4316			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/lib/power/sideBox/jquery.power.sideBox.js?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53311	200	/Scripts/lib/power/sideBox/jquery.power.sideBox.js?v1528191898716
	1067			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/lib/require/css.js?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/Scripts/lib/require/css.js?v1528191898716
	0				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191861_0x63ae17f0_696428736_59596_140734032908460_8081_6_1723467419_1461592415	172.16.10.213	0	http	1528191896	POST	http://172.16.10.213/signalr/abort?transport=serverSentEvents&clientProtocol=1.5&PageId=LayoutMessages&IsDesktop=1666666&connectionToken=9vqwyw%2BQgRX5s0a%2BnQjZEevr4nYSbKPHRDW35Az7JZpkGks6F254fK2bKkMv5alpPwPcGQNyk8ULt986TnXDkmrxi47mm4XS4BNgdf%2B1c0ese97GKnNc8mtQnlXv3UQQ&connectionData=%5B%7B%22name%22%3A%22chathub%22%7D%5D	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53304	200	/signalr/abort?transport=serverSentEvents&clientProtocol=1.5&PageId=LayoutMessages&IsDesktop=14546567&connectionToken=9vqwyw%2BQgRX5s0a%2BnQjZEevr4nYSbKPHRDW35Az7JZpkGks6F254fK2bKkMv5alpPwPcGQNyk8ULt986TnXDkmrxi47mm4XS4BNgdf%2B1c0ese97GKnNc8mtQnlXv3UQQ&connectionData=%5B%7B%22name%22%3A%22chathub%22%7D%5D
	100			application/json; charset=UTF-8	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191896	POST	http://172.16.10.213/signalr/send?transport=serverSentEvents&clientProtocol=1.5&PageId=LayoutMessages&IsDesktop=55444561&connectionToken=BNp5vDbVquLJZB5nYqQjKTPtB%2FvJ291tGNLbCT9JWDE6LNJinjNyrdVTY59O8YAAvQzlSGjZBnm%2FxtuuMztqaHZFXokICEBbT%2BFshm6CAa4gSo85Grzh%2BXouNRZACQCM&connectionData=%5B%7B%22name%22%3A%22chathub%22%7D%5D	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53311	200	/signalr/send?transport=serverSentEvents&clientProtocol=1.5&PageId=LayoutMessages&IsDesktop=13422423&connectionToken=BNp5vDbVquLJZB5nYqQjKTPtB%2FvJ291tGNLbCT9JWDE6LNJinjNyrdVTY59O8YAAvQzlSGjZBnm%2FxtuuMztqaHZFXokICEBbT%2BFshm6CAa4gSo85Grzh%2BXouNRZACQCM&connectionData=%5B%7B%22name%22%3A%22chathub%22%7D%5D
	0			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/jquery-easyui/jquery.easyui.min.js?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53312	200	/Scripts/jquery-easyui/jquery.easyui.min.js?v1528191898716
	804			text/css	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/lib/power/tip/tip.css?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/Scripts/lib/power/tip/tip.css?v1528191898716
	3650			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/lib/power/menuTip/jquery.ppMenuTip.js?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/Scripts/lib/power/menuTip/jquery.ppMenuTip.js?v1528191898716
	1300			text/css	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191861_0x63ae17f0_696428736_59596_140734032908460_8081_6_1723467419_1461592415	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/lib/power/sideBox/sideBox.css?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53304	200	/Scripts/lib/power/sideBox/sideBox.css?v1528191898716
	461			text/css	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/lib/power/menuTip/ppMenuTip.css?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/Scripts/lib/power/menuTip/ppMenuTip.css?v1528191898716
	1376			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/jquery-easyui/custom/jquery.easyui.query.js?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/Scripts/jquery-easyui/custom/jquery.easyui.query.js?v1528191898716
	194			application/json; charset=utf-8	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191897	POST	http://172.16.10.213/Timesheets/Submit/TimesheetList	1528191897	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53312	200	/Timesheets/Submit/TimesheetList
	968			text/css	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13400_1997279404_53313_140736767594668_80_6_1814575277_695171544	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/lib/webuploader/webuploader.css?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53313	200	/Scripts/lib/webuploader/webuploader.css?v1528191898716
	733			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191861_0x63ae17f0_696428736_59596_140734032908460_8081_6_1723467419_1461592415	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/lib/power/import/jquery.powerImport.js?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53304	200	/Scripts/lib/power/import/jquery.powerImport.js?v1528191898716
	22490			image/png	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Content/images/Button/button-bg.png	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/Content/images/Button/button-bg.png
	24870			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/NetPlugins/nicescroll/jquery.nicescroll.min.js?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/Scripts/NetPlugins/nicescroll/jquery.nicescroll.min.js?v1528191898716
	2283			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/PagesJs/Timesheets/jquery.ppTable.js?v20170301	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/Scripts/PagesJs/Timesheets/jquery.ppTable.js?v20170301
	0			application/json; charset=UTF-8	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/signalr/start?transport=serverSentEvents&clientProtocol=1.5&PageId=LayoutMessages&IsDesktop=GFGD1&connectionToken=BNp5vDbVquLJZB5nYqQjKTPtB%2FvJ291tGNLbCT9JWDE6LNJinjNyrdVTY59O8YAAvQzlSGjZBnm%2FxtuuMztqaHZFXokICEBbT%2BFshm6CAa4gSo85Grzh%2BXouNRZACQCM&connectionData=%5B%7B%22name%22%3A%22chathub%22%7D%5D&_=1528191898733	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53311	200	/signalr/start?transport=serverSentEvents&clientProtocol=1.5&PageId=LayoutMessages&IsDesktop=13423245&connectionToken=BNp5vDbVquLJZB5nYqQjKTPtB%2FvJ291tGNLbCT9JWDE6LNJinjNyrdVTY59O8YAAvQzlSGjZBnm%2FxtuuMztqaHZFXokICEBbT%2BFshm6CAa4gSo85Grzh%2BXouNRZACQCM&connectionData=%5B%7B%22name%22%3A%22chathub%22%7D%5D&_=1528191898733
	3328			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191861_0x63ae17f0_696428736_59596_140734032908460_8081_6_1723467419_1461592415	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/lib/power/tip/jquery.power.tip.js?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53304	200	/Scripts/lib/power/tip/jquery.power.tip.js?v1528191898716
	912			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/Plugins/tableTree.js?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53311	200	/Scripts/Plugins/tableTree.js?v1528191898716
	0			application/javascript; charset=UTF-8	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/signalr/hubs	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/signalr/hubs
	13410			text/html; charset=utf-8	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Timesheets/Submit/Index	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/Timesheets/Submit/Index
	2044			application/json; charset=utf-8	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191896	POST	http://172.16.10.213/Timesheets/Submit/GetTimesheetFields	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53312	200	/Timesheets/Submit/GetTimesheetFields
	968			text/css	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/lib/webuploader/webuploader.css	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53312	200	/Scripts/lib/webuploader/webuploader.css
	8110			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts//jBox/jquery.jBox-2.3.min.js?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/Scripts//jBox/jquery.jBox-2.3.min.js?v1528191898716
	0			application/json; charset=UTF-8	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/signalr/negotiate?clientProtocol=1.5&PageId=LayoutMessages&IsDesktop=111111&connectionData=%5B%7B%22name%22%3A%22chathub%22%7D%5D&_=1528191898732	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/signalr/negotiate?clientProtocol=1.5&PageId=LayoutMessages&IsDesktop=145789&connectionData=%5B%7B%22name%22%3A%22chathub%22%7D%5D&_=1528191898732
	1170			text/css	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/jBox/Skins/Blue/jbox.css?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53311	200	/Scripts/jBox/Skins/Blue/jbox.css?v1528191898716
	5221			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191896	GET	http://172.16.10.213/Scripts/Plugins/powerWebUpload.js?v1528191898716	1528191896	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/Scripts/Plugins/powerWebUpload.js?v1528191898716
	18250			image/png	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191886_0x63b03180_896733356_52980_140736767594668_443_6_1181066125_846310664	172.16.10.213	0	http	1528191895	GET	http://172.16.10.213/Content/Images/Icons/search.png	1528191895	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53302	200	/Content/Images/Icons/search.png
	804			text/css	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191907	GET	http://172.16.10.213/Scripts/lib/power/tip/tip.css	1528191907	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53312	200	/Scripts/lib/power/tip/tip.css
	0				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13400_1997279404_53313_140736767594668_80_6_1814575277_695171544	172.16.10.213	0	http	1528191907	GET	http://172.16.10.213/Scripts/JQuery/jquery-1.11.1.min.js	1528191907		郑州	中国	34.75	113.62	河南	172.16.12.85	53313		/Scripts/JQuery/jquery-1.11.1.min.js
	3648			text/html; charset=utf-8	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191907	GET	http://172.16.10.213/Timesheets/Submit/EditTimesheet?date=2018-06-04&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.8850514900425328	1528191907	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53312	200	/Timesheets/Submit/EditTimesheet?date=2018-06-04&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.8850514900425328
	16715			text/css	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191907	GET	http://172.16.10.213/Content/CSS/layout.css	1528191907	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53311	200	/Content/CSS/layout.css
	17718			image/png	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191907	GET	http://172.16.10.213/Scripts/jquery-easyui/themes/bootstrap/images/combo_arrow.png	1528191907	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53312	200	/Scripts/jquery-easyui/themes/bootstrap/images/combo_arrow.png
	0			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191907	GET	http://172.16.10.213/Scripts/jquery-easyui/jquery.easyui.min.js	1528191907	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53311	200	/Scripts/jquery-easyui/jquery.easyui.min.js
	0				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191861_0x63ae17f0_696428736_59596_140734032908460_8081_6_1723467419_1461592415	172.16.10.213	0	http	1528191907	GET	http://172.16.10.213/Content/CSS/button.css	1528191907		郑州	中国	34.75	113.62	河南	172.16.12.85	53304		/Content/CSS/button.css
	16977			application/json; charset=utf-8	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191899	POST	http://172.16.10.213/Timesheets/Submit/TimesheetList	1528191899	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53312	200	/Timesheets/Submit/TimesheetList
	11528			text/css	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191893_0x63b0ca40_3574206636_443_140735207575724_55571_6_1497286286_213802561	172.16.10.213	0	http	1528191907	GET	http://172.16.10.213/Scripts/jquery-easyui/themes/bootstrap/easyui.css	1528191907	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53329	200	/Scripts/jquery-easyui/themes/bootstrap/easyui.css
	3328			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191907	GET	http://172.16.10.213/Scripts/lib/power/tip/jquery.power.tip.js	1528191907	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53311	200	/Scripts/lib/power/tip/jquery.power.tip.js
	31			application/json; charset=utf-8	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191899	POST	http://172.16.10.213/Timesheets/Submit/BatchTimesheetObject	1528191899	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53312	200	/Timesheets/Submit/BatchTimesheetObject
	3754			application/javascript	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191893_0x63b0bb90_3574206636_443_140733284815020_7916_6_35560567_1742533911	172.16.10.213	0	http	1528191907	GET	http://172.16.10.213/Scripts/JQuery/jquery-migrate-1.2.1.min.js	1528191907	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53328	200	/Scripts/JQuery/jquery-migrate-1.2.1.min.js
	0				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191861_0x63ae17f0_696428736_59596_140734032908460_8081_6_1723467419_1461592415	172.16.10.213	0	http	1528191907	GET	http://172.16.10.213/Scripts/lib/jqueryValidation/jquery.validate.js	1528191907		郑州	中国	34.75	113.62	河南	172.16.12.85	53304		/Scripts/lib/jqueryValidation/jquery.validate.js
	7081			text/css	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191907	GET	http://172.16.10.213/Content/CSS/global.css	1528191907	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53312	200	/Content/CSS/global.css
	1787			image/gif	郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191898	GET	http://172.16.10.213/Content/images/common/indicator.gif	1528191898	OK	郑州	中国	34.75	113.62	河南	172.16.12.85	53311	200	/Content/images/common/indicator.gif
	351				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191918	POST	http://172.16.10.213/Timesheets/Submit/EditTimesheet?date=2018-06-04&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.8850514900425328	1528191918		郑州	中国	34.75	113.62	河南	172.16.12.85	53312		/Timesheets/Submit/EditTimesheet?date=2018-06-04&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.8850514900425328
	15				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191918	POST	http://172.16.10.213/Timesheets/Submit/TimesheetList	1528191918		郑州	中国	34.75	113.62	河南	172.16.12.85	53311		/Timesheets/Submit/TimesheetList
	0				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191918	GET	http://172.16.10.213/Scripts/lib/power/tip/waiting.gif	1528191918		郑州	中国	34.75	113.62	河南	172.16.12.85	53311		/Scripts/lib/power/tip/waiting.gif
	15				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191933	POST	http://172.16.10.213/Timesheets/Submit/TimesheetList	1528191933		郑州	中国	34.75	113.62	河南	172.16.12.85	53311		/Timesheets/Submit/TimesheetList
	332				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191932	POST	http://172.16.10.213/Timesheets/Submit/EditTimesheet?date=2018-06-05&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.7002255073158689	1528191932		郑州	中国	34.75	113.62	河南	172.16.12.85	53312		/Timesheets/Submit/EditTimesheet?date=2018-06-05&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.7002255073158689
	15				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191928	POST	http://172.16.10.213/Timesheets/Submit/TimesheetList	1528191928		郑州	中国	34.75	113.62	河南	172.16.12.85	53312		/Timesheets/Submit/TimesheetList
	351				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191928	POST	http://172.16.10.213/Timesheets/Submit/EditTimesheet?date=2018-06-04&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.5739741542585748	1528191928		郑州	中国	34.75	113.62	河南	172.16.12.85	53311		/Timesheets/Submit/EditTimesheet?date=2018-06-04&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.5739741542585748
	0				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191926	GET	http://172.16.10.213/Timesheets/Submit/EditTimesheet?date=2018-06-04&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.5739741542585748	1528191926		郑州	中国	34.75	113.62	河南	172.16.12.85	53312		/Timesheets/Submit/EditTimesheet?date=2018-06-04&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.5739741542585748
	0				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b12e20_1997279404_53311_140736767594668_80_6_1000190621_1783544431	172.16.10.213	0	http	1528191928	GET	http://172.16.10.213/Timesheets/Submit/EditTimesheet?date=2018-06-05&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.7002255073158689	1528191928		郑州	中国	34.75	113.62	河南	172.16.12.85	53311		/Timesheets/Submit/EditTimesheet?date=2018-06-05&category1=Task&category2=ed260089-bbd9-439e-a968-dc4a29d24937&category3=43e68dba-9555-4980-b25f-e893137d4311&i=0.7002255073158689
	15				郑州	中国	34.75	113.62	河南	172.16.10.213	80	1528191896_0x63b13110_1997279404_53312_140736767594668_80_6_281438276_2083690343	172.16.10.213	0	http	1528191940	POST	http://172.16.10.213/Timesheets/Submit/TimesheetList	1528191940		郑州	中国	34.75	113.62	河南	172.16.12.85	53312		/Timesheets/Submit/TimesheetList
